Airline,0,1
9E,0.6023397466885817,0.39766025331141835
AA,0.6115297003679692,0.38847029963203084
AS,0.6607096155522623,0.3392903844477378
B6,0.5329615724381626,0.46703842756183744
CO,0.4338005492944408,0.5661994507055592
DL,0.549524122087299,0.450475877912701
EV,0.5977915162777401,0.4022084837222599
F9,0.5509603469640645,0.44903965303593557
FL,0.6987084073558362,0.30129159264416383
HA,0.6798135532448907,0.3201864467551094
MQ,0.6519054773937987,0.34809452260620133
OH,0.7227236737925574,0.2772763262074426
OO,0.5471007283002348,0.4528992716997652
UA,0.6760925449871465,0.32390745501285345
US,0.6640289855072464,0.33597101449275363
WN,0.30224130418610584,0.6977586958138942
XE,0.6210563516031613,0.37894364839683864
YV,0.7570856102003642,0.2429143897996357
