AirportTo,0,1
ABE,0.5573770491803278,0.4426229508196721
ABI,0.6682464454976303,0.33175355450236965
ABQ,0.4132142857142857,0.5867857142857142
ABR,0.5,0.5
ABY,0.6896551724137931,0.3103448275862069
ACT,0.711864406779661,0.288135593220339
ACV,0.4440677966101695,0.5559322033898305
ACY,0.6451612903225806,0.3548387096774194
ADK,1.0,
ADQ,0.7142857142857143,0.2857142857142857
AEX,0.6795774647887324,0.3204225352112676
AGS,0.5807453416149069,0.4192546583850932
ALB,0.4734042553191489,0.526595744680851
AMA,0.45020746887966806,0.549792531120332
ANC,0.5575896262395118,0.4424103737604882
ASE,0.44468546637744033,0.5553145336225597
ATL,0.6162311265969802,0.38376887340301974
ATW,0.568733153638814,0.431266846361186
AUS,0.4547195622435021,0.5452804377564979
AVL,0.6533957845433255,0.34660421545667447
AVP,0.5096153846153846,0.49038461538461536
AZO,0.5850622406639004,0.4149377593360996
BDL,0.5199473914949584,0.48005260850504167
BET,0.7380952380952381,0.2619047619047619
BFL,0.6436363636363637,0.3563636363636364
BGM,0.6621621621621622,0.33783783783783783
BGR,0.5625,0.4375
BHM,0.46400449943757033,0.5359955005624297
BIL,0.6503267973856209,0.34967320261437906
BIS,0.6018518518518519,0.39814814814814814
BKG,0.8,0.2
BLI,0.8076923076923077,0.19230769230769232
BMI,0.5753086419753086,0.4246913580246914
BNA,0.47604651162790695,0.523953488372093
BOI,0.38741721854304634,0.6125827814569537
BOS,0.6088662636546823,0.3911337363453176
BQK,0.6781609195402298,0.3218390804597701
BQN,0.39855072463768115,0.6014492753623188
BRO,0.5700483091787439,0.42995169082125606
BRW,0.6029411764705882,0.39705882352941174
BTM,0.7166666666666667,0.2833333333333333
BTR,0.6409214092140921,0.35907859078590787
BTV,0.5487571701720841,0.45124282982791586
BUF,0.5071065989847716,0.49289340101522844
BUR,0.4217148182665424,0.5782851817334576
BWI,0.5001752950800514,0.49982470491994857
BZN,0.4789915966386555,0.5210084033613446
CAE,0.5895196506550219,0.4104803493449782
CAK,0.5737265415549598,0.4262734584450402
CDC,0.6666666666666666,0.3333333333333333
CDV,0.7017543859649122,0.2982456140350877
CEC,0.449438202247191,0.550561797752809
CHA,0.6887052341597796,0.31129476584022037
CHO,0.632183908045977,0.367816091954023
CHS,0.5804195804195804,0.4195804195804196
CIC,0.43333333333333335,0.5666666666666667
CID,0.6729559748427673,0.3270440251572327
CLD,0.5398773006134969,0.4601226993865031
CLE,0.5649048625792812,0.4350951374207188
CLL,0.5483870967741935,0.45161290322580644
CLT,0.680201221703198,0.31979877829680203
CMH,0.5343137254901961,0.46568627450980393
CMI,0.5307262569832403,0.4692737430167598
CMX,0.5161290322580645,0.4838709677419355
COD,0.5698924731182796,0.43010752688172044
COS,0.5636540330417882,0.4363459669582119
COU,0.7640449438202247,0.23595505617977527
CPR,0.6420454545454546,0.35795454545454547
CRP,0.5761973875181422,0.42380261248185774
CRW,0.6128205128205129,0.3871794871794872
CSG,0.6815642458100558,0.31843575418994413
CVG,0.6482070867812434,0.3517929132187566
CWA,0.6453900709219859,0.3546099290780142
CYS,0.7096774193548387,0.2903225806451613
DAB,0.4666666666666667,0.5333333333333333
DAL,0.396870925684485,0.603129074315515
DAY,0.6205787781350482,0.37942122186495175
DBQ,0.6296296296296297,0.37037037037037035
DCA,0.6843520090548953,0.3156479909451047
DEN,0.5638855300282144,0.43611446997178555
DFW,0.6818489595088701,0.31815104049112986
DHN,0.6949152542372882,0.3050847457627119
DLH,0.5605381165919282,0.43946188340807174
DRO,0.6219931271477663,0.37800687285223367
DSM,0.6238095238095238,0.3761904761904762
DTW,0.5898372128404077,0.41016278715959226
EAU,0.6067415730337079,0.39325842696629215
ECP,0.5224137931034483,0.47758620689655173
EGE,0.48091603053435117,0.5190839694656488
EKO,0.5086206896551724,0.49137931034482757
ELM,0.5096153846153846,0.49038461538461536
ELP,0.43234323432343236,0.5676567656765676
ERI,0.4864864864864865,0.5135135135135135
EUG,0.48325358851674644,0.5167464114832536
EVV,0.6408045977011494,0.35919540229885055
EWN,0.7432432432432432,0.25675675675675674
EWR,0.527300930713547,0.47269906928645294
EYW,0.6111111111111112,0.3888888888888889
FAI,0.668693009118541,0.331306990881459
FAR,0.558282208588957,0.44171779141104295
FAT,0.5705458290422245,0.4294541709577755
FAY,0.621301775147929,0.378698224852071
FCA,0.6583850931677019,0.3416149068322981
FLG,0.8127853881278538,0.1872146118721461
FLL,0.4540605643496215,0.5459394356503785
FLO,0.5,0.5
FNT,0.54292343387471,0.45707656612529
FSD,0.5576923076923077,0.4423076923076923
FSM,0.7469135802469136,0.25308641975308643
FWA,0.5714285714285714,0.42857142857142855
GCC,0.6370967741935484,0.3629032258064516
GEG,0.45986779981114256,0.5401322001888574
GFK,0.47572815533980584,0.5242718446601942
GGG,0.8387096774193549,0.16129032258064516
GJT,0.6510638297872341,0.34893617021276596
GNV,0.6237113402061856,0.37628865979381443
GPT,0.6686626746506986,0.3313373253493014
GRB,0.5244360902255639,0.4755639097744361
GRK,0.5842696629213483,0.4157303370786517
GRR,0.5693069306930693,0.4306930693069307
GSO,0.6467889908256881,0.3532110091743119
GSP,0.6080910240202275,0.3919089759797724
GTF,0.6326530612244898,0.3673469387755102
GTR,0.8032786885245902,0.19672131147540983
GUC,0.49473684210526314,0.5052631578947369
GUM,0.5,0.5
HDN,0.45569620253164556,0.5443037974683544
HLN,0.5586206896551724,0.4413793103448276
HNL,0.6669660902762182,0.3330339097237817
HOU,0.3844761258203213,0.6155238741796787
HPN,0.6331288343558282,0.36687116564417177
HRL,0.42961165048543687,0.5703883495145631
HSV,0.660958904109589,0.339041095890411
HTS,0.8070175438596491,0.19298245614035087
IAD,0.642041127189642,0.357958872810358
IAH,0.5970668183829572,0.4029331816170428
ICT,0.6149131767109295,0.38508682328907046
IDA,0.5818181818181818,0.41818181818181815
ILM,0.6214511041009464,0.3785488958990536
IND,0.5525734133249132,0.44742658667508683
IPL,0.43548387096774194,0.5645161290322581
ISP,0.37400950871632327,0.6259904912836767
ITH,0.5866666666666667,0.41333333333333333
ITO,0.7119205298013245,0.28807947019867547
IYK,0.627906976744186,0.37209302325581395
JAC,0.4444444444444444,0.5555555555555556
JAN,0.5715736040609137,0.42842639593908627
JAX,0.5447243519532676,0.4552756480467324
JFK,0.6220231822971549,0.3779768177028451
JNU,0.668918918918919,0.3310810810810811
KOA,0.6853146853146853,0.3146853146853147
KTN,0.6741573033707865,0.3258426966292135
LAN,0.5305343511450382,0.46946564885496184
LAS,0.4212955193824467,0.5787044806175533
LAX,0.5077449567723343,0.4922550432276657
LBB,0.4590690208667737,0.5409309791332263
LCH,0.6741573033707865,0.3258426966292135
LEX,0.5955056179775281,0.4044943820224719
LFT,0.6974595842956121,0.302540415704388
LGA,0.6077903848403322,0.3922096151596678
LGB,0.5852575488454707,0.4147424511545293
LIH,0.6837606837606838,0.3162393162393162
LIT,0.5241730279898219,0.4758269720101781
LMT,0.5376344086021505,0.46236559139784944
LNK,0.4926829268292683,0.5073170731707317
LRD,0.65625,0.34375
LSE,0.7111111111111111,0.28888888888888886
LWB,0.6290322580645161,0.3709677419354839
LWS,0.7543859649122807,0.24561403508771928
LYH,0.5932203389830508,0.4067796610169492
MAF,0.4616695059625213,0.5383304940374787
MBS,0.6051779935275081,0.3948220064724919
MCI,0.4621176470588235,0.5378823529411765
MCO,0.5062706270627063,0.49372937293729374
MDT,0.6672897196261682,0.33271028037383177
MDW,0.3739791607997747,0.6260208392002253
MEI,0.6206896551724138,0.3793103448275862
MEM,0.6556589147286822,0.34434108527131785
MFE,0.6342105263157894,0.36578947368421055
MFR,0.48753462603878117,0.5124653739612188
MGM,0.6726804123711341,0.327319587628866
MHK,0.6178861788617886,0.3821138211382114
MHT,0.4451733833177132,0.5548266166822868
MIA,0.5636904761904762,0.4363095238095238
MKE,0.5835380835380836,0.41646191646191644
MKG,0.5671641791044776,0.43283582089552236
MLB,0.6014492753623188,0.39855072463768115
MLI,0.5480984340044742,0.4519015659955257
MLU,0.6453488372093024,0.3546511627906977
MMH,0.6875,0.3125
MOB,0.6619217081850534,0.33807829181494664
MOD,0.5,0.5
MOT,0.5365853658536586,0.4634146341463415
MQT,0.6226415094339622,0.37735849056603776
MRY,0.6430155210643016,0.35698447893569846
MSN,0.5443196004993758,0.4556803995006242
MSO,0.5865724381625441,0.4134275618374558
MSP,0.5411059817306748,0.4588940182693252
MSY,0.5030873272566893,0.4969126727433108
MTJ,0.5683060109289617,0.43169398907103823
MYR,0.6785714285714286,0.32142857142857145
OAJ,0.5555555555555556,0.4444444444444444
OAK,0.36286696641100236,0.6371330335889976
OGG,0.697171381031614,0.30282861896838603
OKC,0.4748427672955975,0.5251572327044025
OMA,0.5235920852359208,0.4764079147640791
OME,0.43333333333333335,0.5666666666666667
ONT,0.36901698404529076,0.6309830159547092
ORD,0.6262715612560814,0.37372843874391865
ORF,0.5380818053596615,0.4619181946403385
OTH,0.43010752688172044,0.5698924731182796
OTZ,0.5111111111111111,0.4888888888888889
PAH,0.6129032258064516,0.3870967741935484
PBI,0.48743718592964824,0.5125628140703518
PDX,0.4819840898455779,0.518015910154422
PHF,0.5894039735099338,0.4105960264900662
PHL,0.6068467504680396,0.3931532495319604
PHX,0.5436431417920041,0.4563568582079959
PIA,0.512,0.488
PIE,0.7391304347826086,0.2608695652173913
PIH,0.48672566371681414,0.5132743362831859
PIT,0.5532110091743119,0.44678899082568807
PLN,0.53125,0.46875
PNS,0.6417370325693607,0.35826296743063935
PSC,0.5827338129496403,0.4172661870503597
PSE,0.46774193548387094,0.532258064516129
PSG,0.6610169491525424,0.3389830508474576
PSP,0.57421875,0.42578125
PVD,0.50227420402859,0.49772579597141
PWM,0.5949612403100775,0.4050387596899225
RAP,0.5829383886255924,0.41706161137440756
RDD,0.36666666666666664,0.6333333333333333
RDM,0.5387453874538746,0.4612546125461255
RDU,0.5526886906197251,0.4473113093802749
RIC,0.5978120978120978,0.4021879021879022
RKS,0.6064516129032258,0.3935483870967742
RNO,0.42773551784669395,0.572264482153306
ROA,0.5753424657534246,0.4246575342465753
ROC,0.6067510548523207,0.39324894514767933
ROW,0.5287356321839081,0.47126436781609193
RST,0.6265060240963856,0.37349397590361444
RSW,0.5645457888929754,0.43545421110702465
SAF,0.6413043478260869,0.358695652173913
SAN,0.4143126177024482,0.5856873822975518
SAT,0.4514845423936333,0.5485154576063667
SAV,0.5725288831835686,0.4274711168164313
SBA,0.6021765417170496,0.3978234582829504
SBN,0.5831381733021077,0.4168618266978923
SBP,0.6093366093366094,0.3906633906633907
SCC,0.8214285714285714,0.17857142857142858
SCE,0.45977011494252873,0.5402298850574713
SDF,0.4971590909090909,0.5028409090909091
SEA,0.5136781895050982,0.48632181049490175
SFO,0.4710820895522388,0.5289179104477612
SGF,0.6115569823434992,0.3884430176565008
SGU,0.4739583333333333,0.5260416666666666
SHV,0.6649874055415617,0.3350125944584383
SIT,0.6136363636363636,0.38636363636363635
SJC,0.4435507893952934,0.5564492106047065
SJT,0.4666666666666667,0.5333333333333333
SJU,0.4745139253809774,0.5254860746190226
SLC,0.5092504291436201,0.49074957085637994
SMF,0.3843938957673481,0.6156061042326519
SMX,0.6333333333333333,0.36666666666666664
SNA,0.4862800565770863,0.5137199434229137
SPI,0.5517241379310345,0.4482758620689655
SPS,0.6956521739130435,0.30434782608695654
SRQ,0.6478599221789884,0.3521400778210117
STL,0.4727850615812475,0.5272149384187524
STT,0.5469387755102041,0.4530612244897959
STX,0.37777777777777777,0.6222222222222222
SUN,0.45077720207253885,0.5492227979274611
SWF,0.4696132596685083,0.5303867403314917
SYR,0.6078431372549019,0.39215686274509803
TEX,0.8148148148148148,0.18518518518518517
TLH,0.6435185185185185,0.35648148148148145
TOL,0.6666666666666666,0.3333333333333333
TPA,0.4911271771278344,0.5088728228721656
